"","iteration","lower_lin","est_lin","upper_lin","p_lin","logLik_lin","AIC_lin","lower_log","est_log","upper_log","p_log","logLik_log","AIC_log","p_log","p_lin_vs_log","lin_ci_width","log_ci_width","delta_logLik"
"7663",7663,-7.46013094181773e-06,-1.29428809917436e-06,4.871554743469e-06,0.68045978254012,3246.4266297064,-6439.01412031184,-0.00148645358407412,0.000252645106356829,0.00199174379678778,0.77562508002886,3245.36612729212,-6448.14723375855,0.77562508002886,0.346281789704295,1.23316856852867e-05,0.0034781973808619,1.06050241427465
"7664",7664,-2.47825898197722e-06,2.44492754941141e-06,7.36811408080003e-06,0.329996959590771,3251.39550335234,-6447.85216678312,-0.000762019834664765,0.000677927525536516,0.0021178748857378,0.355742325150642,3251.92636462498,-6460.18357095949,0.355742325150642,0.588098238573634,9.84637306277726e-06,0.00287989472040256,-0.530861272634411
"7665",7665,-5.7167396023218e-06,-1.0249085507241e-06,3.66692250087359e-06,0.668232666696146,3297.99973971935,-6540.72736157169,-0.00191423853807004,-0.000526186024759001,0.000861866488552039,0.4570833288715,3298.18491195863,-6552.47704745916,0.4570833288715,0.830961147370353,9.38366210319539e-06,0.00277610502662208,-0.185172239286658
"7666",7666,-1.09813580937092e-06,3.84205247763554e-06,8.78224076464201e-06,0.127277745152828,3256.11905555878,-6457.40174234586,-0.000699294726606412,0.000755996653506219,0.00221128803361885,0.308227644329806,3255.55536451429,-6467.76437503663,0.308227644329806,0.569104592018298,9.88037657401293e-06,0.00291058276022526,0.563691044492771
"7667",7667,-5.85503291988762e-06,-7.72412956615317e-07,4.31020700665699e-06,0.765576999149524,3231.3917901229,-6408.22047048831,-0.00240804146305214,-0.000918199898171742,0.000571641666708658,0.226767018764218,3232.05526339335,-6420.948230402,0.226767018764218,0.51505928396224,1.01652399265446e-05,0.0029796831297608,-0.663473270453778
"7668",7668,-6.06158155222421e-06,1.01068866023596e-06,8.08295887269612e-06,0.77918204780246,3268.69728850077,-6483.30788113717,-0.000933850143767196,0.000486546051116219,0.00190694224599963,0.501586476127037,3269.56782834951,-6495.38682515779,0.501586476127037,0.418725439819208,1.41445404249203e-05,0.00284079238976683,-0.870539848740918
"7669",7669,-6.56487986507713e-06,-1.73216609030069e-06,3.10054768447576e-06,0.481964924496025,3259.35544724988,-6463.55714560404,-0.00167491184847555,-0.000244793467300164,0.00118532491387522,0.736998658302672,3259.16440356959,-6474.55546059888,0.736998658302672,0.826096503233512,9.66542754955289e-06,0.00286023676235076,0.191043680283656
"7670",7670,-8.56582536917228e-06,-2.46783373076732e-06,3.63015790763764e-06,0.427260051590116,3271.81486653968,-6489.23431497544,-0.00196992246452879,-0.000142638845798035,0.00168464477293272,0.878275023659635,3271.11495401757,-6499.35381633441,0.878275023659635,0.496628745925385,1.21959832768099e-05,0.00365456723746151,0.69991252211139
"7671",7671,-2.73652606462916e-06,2.86291391915193e-06,8.46235390293302e-06,0.315917973483892,3238.2932731876,-6422.12315351282,-0.0008452311569672,0.000650825840400354,0.00214688283776791,0.393455981117902,3238.22950794641,-6433.28873792194,0.393455981117902,0.938225230317183,1.11988799675622e-05,0.00299211399473511,0.0637652411905947
"7672",7672,-3.60992455022821e-06,1.07511885806278e-06,5.76016226635376e-06,0.652552025391473,3299.91084992218,-6544.54389801241,-0.00105934589633686,0.000326897949054752,0.00171314179444636,0.643615041225127,3299.91623320382,-6555.93486860505,0.643615041225127,0.994631182256167,9.37008681658197e-06,0.00277248769078322,-0.00538328163838742
"7673",7673,-8.92638999733473e-06,-4.1108978696065e-06,7.04594258121727e-07,0.0941967987991586,3264.04412891457,-6472.92022834316,-0.00252127104495454,-0.00109766360024573,0.000325943844463086,0.130568662980012,3265.46787484119,-6487.30294470696,0.130568662980012,0.240810267673928,9.63098425545645e-06,0.00284721488941762,-1.42374592661463
"7674",7674,-6.04103765457001e-06,-1.21453519485398e-06,3.61196726486205e-06,0.621525129851665,3261.01712429177,-6466.87537702913,-0.00156346058103551,-0.000135090514196505,0.0012932795526425,0.852789342985962,3260.90886153352,-6478.04017694378,0.852789342985962,0.897391768359085,9.65300491943205e-06,0.00285674013367802,0.108262758249111
"7675",7675,-9.01484594237682e-06,-3.29513905766287e-06,2.42456782705107e-06,0.258503380036366,3232.52540143375,-6410.57686693317,-0.00166968312122548,-0.000209729238088389,0.00125022464504871,0.77805946195856,3232.17837315196,-6420.66598278377,0.77805946195856,0.706785338821346,1.14394137694279e-05,0.00291990776627419,0.34702828178888
"7676",7676,-2.55087375547439e-07,4.55127688363856e-06,9.35764114282455e-06,0.0634329017884516,3266.48683930953,-6477.7981220353,-0.000520895350823578,0.000903675882548137,0.00232824711591985,0.213468402685841,3265.63256984896,-6487.51887915848,0.213468402685841,0.425593990734791,9.61272851837199e-06,0.00284914246674343,0.854269460568503
"7677",7677,-3.14841250729575e-06,2.10493952187297e-06,7.35829155104169e-06,0.431853949263865,3287.28159696547,-6519.85700228139,-0.000577527712664095,0.000841960847945369,0.00226144940855483,0.244693847090893,3287.70394222382,-6531.92246174254,0.244693847090893,0.655507680818937,1.05067040583374e-05,0.00283897712121893,-0.42234525835056
"7678",7678,-1.31305200226406e-06,3.48880728915071e-06,8.29066658056548e-06,0.154236250304371,3288.15085268792,-6521.30430999568,-0.000526598413740134,0.000873664041022676,0.00227392649578549,0.22107873567758,3288.70284177481,-6533.64326695671,0.22107873567758,0.575803347660407,9.60371858282954e-06,0.00280052490952562,-0.551989086891808
"7679",7679,-4.78530524158703e-06,7.56999400688002e-07,6.29930404296304e-06,0.788714717329908,3284.56083869628,-6514.58188007773,-0.00145590429557051,-1.62894385904097e-05,0.00142332541838969,0.982287905848894,3284.05028770016,-6524.74195178783,0.982287905848894,0.600164799220168,1.10846092845501e-05,0.0028792297139602,0.51055099611267
"7680",7680,-7.63419869831316e-06,-2.70035882821478e-06,2.23348104188361e-06,0.283043632243873,3232.26414222572,-6409.45736531797,-0.00131752001157312,0.000143072891066622,0.00160366579370636,0.847593806037633,3231.70284974721,-6419.71810694949,0.847593806037633,0.57047126530536,9.86767974019676e-06,0.00292118580527948,0.561292478511405
"7681",7681,-9.25313994974173e-06,-1.75479254485094e-06,5.74355486003985e-06,0.646136844253552,3250.01759771512,-6446.15144063615,-0.00160084347968668,6.87450123636874e-05,0.00173833350441405,0.935612045067593,3251.98105826975,-6460.56667401771,0.935612045067593,0.140371815109113,1.49966948097816e-05,0.00333917698410073,-1.96346055462891
"7682",7682,-4.30474146695408e-06,7.50993268628504e-07,5.80672800421109e-06,0.770715710336702,3200.51771427757,-6346.06221069105,-0.00231621482864388,-0.000821065587296068,0.000674083654051741,0.281430197935076,3201.05634789751,-6358.51740890969,0.281430197935076,0.583545052207825,1.01114694711652e-05,0.00299029848269562,-0.538633619939901
"7683",7683,-4.55040894654829e-06,1.21898996154794e-06,6.98838886964418e-06,0.678486759624066,3252.74913137358,-6451.23365034357,-0.00128460883531005,0.000327991247228483,0.00194059132976702,0.689859692720503,3252.73344037734,-6462.57184226275,0.689859692720503,0.984431466094514,1.15387978161925e-05,0.00322520016507707,0.0156909962315694
"7684",7684,-3.40864093857331e-06,1.52483856806902e-06,6.45831807471136e-06,0.54427388092838,3232.36220006836,-6409.65319448705,-0.00122290759551083,0.000236992921660807,0.00169689343883244,0.750107708041841,3232.22883017793,-6420.76680358779,0.750107708041841,0.875141325831715,9.86695901328467e-06,0.00291980103434326,0.133369890430458
"7685",7685,-1.19461767893216e-06,3.60591045943575e-06,8.40643859780367e-06,0.14077799992029,3268.06887983923,-6480.95728490544,5.23882886935279e-05,0.00147174914813534,0.00289111000757716,0.0421389691085366,3269.05166989603,-6494.30006371772,0.0421389691085366,0.374265418999439,9.60105627673583e-06,0.00283872171888363,-0.982790056799786
"7686",7686,-5.0527400599249e-06,-3.19066519775103e-07,4.41460702037469e-06,0.894788732726629,3286.41885187876,-6517.60131827492,-0.000970579626357212,0.000430069605580994,0.0018307188375192,0.546919941183008,3286.58913087575,-6529.32471475339,0.546919941183008,0.843429469481424,9.46734708029959e-06,0.00280129846387641,-0.170278996993147
"7687",7687,-3.02289817390792e-06,2.03088824754906e-06,7.08467466900604e-06,0.430511289875752,3278.0876195637,-6501.37115427934,-0.00102828453308792,0.000373786859973469,0.00177585825303486,0.600952953152211,3277.81193051369,-6512.07633208673,0.600952953152211,0.759048920324093,1.0107572842914e-05,0.00280414278612278,0.275689050008623
"7688",7688,-6.97461904480062e-06,-2.91961089719189e-08,6.91622682685678e-06,0.993419374211633,3272.5058613375,-6491.45685893169,-0.00130792493587354,0.000150425321050755,0.00160877557797504,0.839622423304716,3272.29845752452,-6501.74180039251,0.839622423304716,0.81269140837707,1.38908458716574e-05,0.00291670051384858,0.207403812981738
"7689",7689,-3.46420121136787e-06,1.58069730718168e-06,6.62559582573124e-06,0.538758611798071,3241.96729170906,-6429.35253405624,-0.000748296995348701,0.000727735134627617,0.00220376726460394,0.333493457029285,3242.24158889123,-6441.27167841366,0.333493457029285,0.760106151692652,1.00897970370991e-05,0.00295206425995264,-0.27429718217536
"7690",7690,-2.90033386306803e-06,3.90018997813735e-06,1.07007138193427e-05,0.260648379894237,3239.41678345405,-6424.92919855773,-0.00117118235942519,0.00101425769868048,0.00319969775678614,0.362629021540067,3239.31021755464,-6436.26042231797,0.362629021540067,0.89891580818808,1.36010476824108e-05,0.00437088011621132,0.106565899409816
"7691",7691,-1.24539665540331e-05,-5.73104420561222e-06,9.91878142808654e-07,0.0946667878021343,3249.59410517694,-6445.11319244133,-0.00367250089922433,-0.00118970273661867,0.00129309542598699,0.347251152143503,3250.02871309055,-6457.7896558587,0.347251152143503,0.647518500504472,1.34458446968418e-05,0.00496559632521132,-0.434607913608943
"7692",7692,-9.78425646098804e-06,-3.05119300285304e-06,3.68187045528196e-06,0.374039521842303,3236.53417301653,-6419.47956262444,-0.00212447973984401,-0.000447301519307787,0.00122987670122844,0.600812781398999,3235.8257201426,-6429.24941961491,0.600812781398999,0.492405421719291,1.346612691627e-05,0.00335435644107245,0.708452873929673
"7693",7693,-2.93236785961493e-06,2.20601851317026e-06,7.34440488595545e-06,0.399688534879302,3179.17146982127,-6303.43449147507,-0.000699213426820928,0.000820939002870754,0.00234109143256244,0.289488808136294,3179.37807235883,-6315.2271638916,0.289488808136294,0.81334285898944,1.02767727455704e-05,0.00304030485938336,-0.20660253755932
"7694",7694,-6.24539264488919e-06,-1.32031933096014e-06,3.60475398296891e-06,0.598927439194776,3234.59233725805,-6414.10666335856,-0.00159790225774808,-0.00013913851449188,0.00131962522876432,0.85155174784269,3234.92779667581,-6426.24068499294,0.85155174784269,0.715009522810759,9.85014662785811e-06,0.0029175274865124,-0.335459417760376
"7695",7695,-4.77195614238572e-06,2.58789742987561e-07,5.28953562836084e-06,0.919606216612324,3257.43870302187,-6460.46907176461,-0.0017348123918923,-0.00026792011605069,0.00119897215979092,0.720087464912033,3257.50683378081,-6471.94358606963,0.720087464912033,0.934138318660748,1.00614917707466e-05,0.00293378455168322,-0.068130758933421
"7696",7696,-4.69739192283689e-07,4.55524768495015e-06,9.58023456218399e-06,0.0755553272891691,3244.97990606246,-6435.33331583866,8.42341192381329e-05,0.00156097034589741,0.00303770657255669,0.0383115250803669,3245.48783695491,-6447.70771598224,0.0383115250803669,0.601739355053649,1.00499737544677e-05,0.00295347245331856,-0.507930892456898
"7697",7697,-3.23701092594133e-06,2.72169354165694e-06,8.68039800925522e-06,0.37026429796517,3286.59465640815,-6518.87806644223,-0.000846683972276308,0.000859875947240022,0.00256643586675635,0.322989146287284,3287.39607418828,-6532.0784244416,0.322989146287284,0.448692365825664,1.19174089351965e-05,0.00341311983903266,-0.801417780128304
"7698",7698,-5.26787111619935e-07,4.4490509000876e-06,9.42488891179513e-06,0.079630438635957,3221.18748089701,-6387.33794096896,-0.000219564491778523,0.00125288125496641,0.00272532700171133,0.0952785119352374,3221.04226928294,-6398.42786401464,0.0952785119352374,0.864839261585102,9.95167602341507e-06,0.00294489149348986,0.145211614074924
"7699",7699,-7.759692372777e-06,-1.33544385271535e-06,5.0888046673463e-06,0.683391519247998,3224.75562913641,-6395.7721870308,-0.0022145939630445,-0.000746001314567457,0.000722591333909586,0.31906468550509,3224.8007959703,-6405.93831992443,0.31906468550509,0.955838002357499,1.28484970401233e-05,0.00293718529695409,-0.045166833890562
"7700",7700,-5.19186520950017e-06,-2.50102018525947e-07,4.69166117244828e-06,0.920901779371444,3230.23904149558,-6405.41415334758,-0.00159586912495376,-0.000133577251625207,0.00132871462170335,0.857760448357379,3230.24868290048,-6416.81537404356,0.857760448357379,0.990404924427469,9.88352638194845e-06,0.00292458374665711,-0.00964140490395948
"7701",7701,-6.572746402368e-06,-4.79173043666035e-07,5.61440031503593e-06,0.877385141346817,3266.57824241696,-6478.96073087131,-0.00123982291518314,0.000539691074660642,0.00231920506450443,0.55185218525673,3267.01802437801,-6491.26653329332,0.55185218525673,0.644176861417222,1.21871467174039e-05,0.00355902797968757,-0.439781961051722
"7702",7702,-1.02899485960803e-06,5.99788147699991e-06,1.30247578136079e-05,0.094242537426376,3286.3913539726,-6518.96879503554,-0.000283933867684852,0.00173366599449822,0.00375126585668129,0.0920648069991086,3286.83400474047,-6531.21015782286,0.0920648069991086,0.64233149071347,1.40537526732159e-05,0.00403519972436614,-0.442650767874966
"7703",7703,-6.34164462171695e-06,-1.22890260470415e-06,3.88383941230865e-06,0.637236289408779,3274.82240577571,-6495.41102715581,-0.00129560560428698,0.000165245390897718,0.00162609638608241,0.824365455929358,3274.43796482663,-6505.84265104508,0.824365455929358,0.680831149112032,1.02254840340256e-05,0.00292170199036939,0.384440949079817
"7704",7704,-5.85641571201773e-06,-1.07022318007157e-06,3.71596935187459e-06,0.660879353550974,3272.02188320614,-6488.85161765127,-0.00186863379061071,-0.000453394372242404,0.000961845046125899,0.529676765313452,3273.35718457265,-6503.05468599378,0.529676765313452,0.263078880343304,9.57238506389232e-06,0.00283047883673661,-1.33530136651325
"7705",7705,-3.21805652957962e-06,1.89409628037855e-06,7.00624909033671e-06,0.467321654093354,3247.33687783079,-6440.5604328231,-0.000288635198412926,0.00135164137009506,0.00299191793860304,0.106176499733702,3248.46765838038,-6454.40541944053,0.106176499733702,0.322781211326229,1.02243056199163e-05,0.00328055313701596,-1.13078054958942
"7706",7706,-5.23241584250176e-06,1.98304841802537e-06,9.1985126785525e-06,0.589757157575341,3280.6380791212,-6507.34622353461,-0.000467136533020954,0.000941215118344391,0.00234956676970974,0.189983975704343,3280.64079768081,-6517.59488550308,0.189983975704343,0.997285132321391,1.44309285210543e-05,0.00281670330273069,-0.00271855961545953
"7707",7707,3.98841942939982e-07,5.93126152112743e-06,1.14636810993149e-05,0.0356470099064472,3255.24945868882,-6455.89789623308,0.000440338794455684,0.00187516045904255,0.00330998212362941,0.01048043706639,3256.15748158147,-6468.59291529438,0.01048043706639,0.403320844878484,1.10648391563749e-05,0.00286964332917373,-0.908022892650024
"7708",7708,-4.8318269939957e-06,6.61805904882281e-08,4.96418817497216e-06,0.978850208983802,3241.80625233516,-6428.51243602858,-0.00136636099566544,8.44218751393151e-05,0.00153520474594407,0.909102031015541,3242.01917798778,-6440.380185269,0.909102031015541,0.808216223740417,9.79601516896786e-06,0.00290156574160951,-0.212925652621379
"7709",7709,-8.89766302959551e-06,-2.04220674897633e-06,4.81324953164285e-06,0.558934718079693,3272.28665791343,-6490.68848275205,-0.00249466336968201,-0.000584158719651351,0.00132634593037931,0.548603418305573,3272.03584708829,-6501.39805532418,0.548603418305573,0.778169567753599,1.37109125612384e-05,0.00382100930006132,0.250810825141343
"7710",7710,-5.44071570305536e-06,-4.56616253586645e-07,4.52748319588207e-06,0.857349583725408,3249.99150834381,-6445.25179648776,-0.00120448875118695,0.00026460549362269,0.00173369973843233,0.72380470858119,3250.03158161393,-6456.72958808603,0.72380470858119,0.960719044574592,9.96819889893742e-06,0.00293818848961927,-0.0400732701191373
"7711",7711,-4.79174646406871e-06,2.44125912601004e-07,5.27999828927072e-06,0.924224377755927,3262.21045349306,-6470.13993693481,-0.00185070701128606,-0.000387621274947288,0.00107546446139149,0.60322370092069,3262.38221893026,-6481.73917454452,0.60322370092069,0.842176693327295,1.00717447533394e-05,0.00292617147267755,-0.171765437197791
"7712",7712,-3.48530398886361e-06,1.66744531507907e-06,6.82019461902175e-06,0.525526970312725,3211.10244901831,-6367.66387765231,-0.000674242669907058,0.000833953258680711,0.00234214918726848,0.278120963781593,3211.48819802485,-6379.79535107434,0.278120963781593,0.679941165054541,1.03054986078854e-05,0.00301639185717554,-0.385749006533842
